gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3568001725	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1277718813	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Blumenau--Vila Itoupava	Santa Catarina	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-26.7456	-49.066105							2021-11-15	15	11	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1277718813				CC_BY_4_0		obsr1698449			2024-01-24T21:48:07.541Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567996662	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1228217323	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Tapiraí--Trilha dos Tucanos Lodge	São Paulo	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	-24.00366	-47.561188							2021-08-15	15	8	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1228217323				CC_BY_4_0		obsr633563			2024-01-24T21:46:45.529Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567977378	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1159995735	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	333 Avenida Fortunato Lobao, São Paulo, BR (-22,646, -44,587)	São Paulo	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.645952	-44.58661							2021-05-18	18	5	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1159995735				CC_BY_4_0		obsr655821			2024-01-24T20:54:42.933Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567922724	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1257914745	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Tapiraí--Trilha dos Tucanos Lodge	São Paulo	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	-24.00366	-47.561188							2021-10-13	13	10	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1257914745				CC_BY_4_0		obsr623971			2024-01-24T21:24:08.868Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567887652	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1257341749	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Vitorino--SER Nutrisul	Paraná	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-26.318752	-52.845478							2021-10-12	12	10	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1257341749				CC_BY_4_0		obsr2333965			2024-01-24T21:24:15.234Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567799929	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1156591644	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Estrada das Pedrinhas, São Paulo, BR (-23,717, -46,258)	São Paulo	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.716682	-46.257698							2021-05-15	15	5	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1156591644				CC_BY_4_0		obsr1413867			2024-01-24T21:23:25.011Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567703672	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1188940935	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	RPPN Chácara Edith	Santa Catarina	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-27.099215	-48.89358							2006-11-02	2	11	2006	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1188940935				CC_BY_4_0		obsr1628954			2024-01-24T21:24:00.022Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567652697	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1214793220	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		AR	PP Caá Yarí (AICA MI15)	Misiones	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-26.86841	-54.2171							2021-08-05	5	8	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1214793220				CC_BY_4_0		obsr217001			2024-01-24T21:47:24.001Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567646741	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1292785712	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Cabanha Rio Bonito - Palmeira	Paraná	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-25.561188	-50.21143							2021-12-10	10	12	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1292785712				CC_BY_4_0		obsr622297			2024-01-24T21:48:22.987Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567643986	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1222930987	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Estrada das Pedrinhas, São Paulo, BR (-23,717, -46,258)	São Paulo	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.716682	-46.257698							2021-08-23	23	8	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1222930987				CC_BY_4_0		obsr1413867			2024-01-24T20:56:34.588Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567638330	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1244647649	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Vila Etelvina, Itaara, RS (-29,612, -53,791)	Rio Grande do Sul	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-29.611967	-53.790527							2021-09-26	26	9	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1244647649				CC_BY_4_0		obsr1721733			2024-01-24T20:57:01.767Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567629140	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1164390688	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	PNM Augusto Ruschi	São Paulo	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.071678	-45.933582							2021-05-22	22	5	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1164390688				CC_BY_4_0		obsr1196208			2024-01-24T21:23:17.562Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567586910	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1179601406	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Peruíbe--Mochileiros Hostel e Observação de aves	São Paulo	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-24.364729	-47.023087							2021-06-10	10	6	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1179601406				CC_BY_4_0		obsr610497			2024-01-24T21:23:12.499Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567547229	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1272709299	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Santo André--Estrada do Taquarussu	São Paulo	PRESENT	14	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.772802	-46.29076							2021-11-06	6	11	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1272709299				CC_BY_4_0		obsr1345002			2024-01-24T21:24:15.181Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567515331	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1228268321	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Tremembé--Arie da Pedra Branca	São Paulo	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.944445	-45.673054							2021-09-01	1	9	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1228268321				CC_BY_4_0		obsr636741			2024-01-24T21:24:23.492Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567510959	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1232347426	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Monteiro Lobato--Chácara Morada dos Sonhos	São Paulo	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.955738	-45.871254							2021-09-07	7	9	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1232347426				CC_BY_4_0		obsr519133			2024-01-24T21:23:43.813Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567451535	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1244177641	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	RPPN Sítio Curucutu	São Paulo	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.892998	-46.61889							2021-09-25	25	9	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1244177641				CC_BY_4_0		obsr853065			2024-01-24T20:57:00.710Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567447616	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1291731956	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		AR	Ruta Nacional 101, Misiones, AR (-25,72, -54,433)	Misiones	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-25.719547	-54.43288							2021-12-07	7	12	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1291731956				CC_BY_4_0		obsr897670			2024-01-24T21:24:43.856Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567419043	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1227041114	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	612 Avenida Alto da Boa Vista, São Paulo, BR (-22,715, -45,602)	São Paulo	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.714874	-45.602272							2021-08-29	29	8	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1227041114				CC_BY_4_0		obsr1507979			2024-01-24T21:46:50.782Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567408032	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1260838145	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Guaraú--Samambaia Azul Birdwatching	São Paulo	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-24.36598	-47.01229							2021-10-18	18	10	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1260838145				CC_BY_4_0		obsr1751181			2024-01-24T20:57:22.722Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567350490	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1202777658	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Parque Linear Nove de Julho	São Paulo	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.719648	-46.716587							2021-07-17	17	7	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1202777658				CC_BY_4_0		obsr1481992			2024-01-24T21:24:01.375Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567317307	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1207413996	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Trilha Cachoeira dos Manacás, São Paulo, BR (-24,08, -48,013)	São Paulo	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-24.080433	-48.013386							2021-07-19	19	7	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1207413996				CC_BY_4_0		obsr1089472			2024-01-24T20:56:11.534Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567182144	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1235222187	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Unnamed Road, Santa Catarina, BR (-27,707, -48,992)	Santa Catarina	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-27.707094	-48.992386							2021-09-11	11	9	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1235222187				CC_BY_4_0		obsr923294			2024-01-24T21:23:54.314Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567177698	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1188681665	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	São Paulo--Parque do Carmo	São Paulo	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.575394	-46.467617							2021-06-24	24	6	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1188681665				CC_BY_4_0		obsr1954358			2024-01-24T21:47:13.336Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567147970	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1175981406	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Curitibanos	Santa Catarina	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-27.398085	-50.735382							2015-10-05	5	10	2015	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1175981406				CC_BY_4_0		obsr1628954			2024-01-24T21:48:26.357Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567072645	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1248645189	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		AR	Reserva Margay -27.04402, -54.10650	Misiones	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-27.044016	-54.106503							2021-09-29	29	9	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1248645189				CC_BY_4_0		obsr429611			2024-01-24T20:57:06.171Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3567004711	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1238374413	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Tapiraí--Trilha dos Tucanos Lodge	São Paulo	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-24.00366	-47.561188							2021-09-14	14	9	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1238374413				CC_BY_4_0		obsr556690			2024-01-24T21:46:40.400Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3566997789	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1189336529	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Santo Antônio do Pinhal--Nascentes da Bacia do Prata	São Paulo	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.827513	-45.636154							2021-06-25	25	6	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1189336529				CC_BY_4_0		obsr1976343			2024-01-24T20:55:35.034Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3566951689	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1234322772	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Parque Jacques Cousteau	São Paulo	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.700237	-46.711132							2021-09-10	10	9	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1234322772				CC_BY_4_0		obsr497755			2024-01-24T21:47:20.592Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3566933418	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1303437681	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Maquiné--listas históricas (considere usar uma localidade mais precisa)	Rio Grande do Sul	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-29.676653	-50.205368							2021-11-01	1	11	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1303437681				CC_BY_4_0		obsr1070644			2024-01-24T21:25:09.553Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3566920066	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1277935767	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Estrada das Pedrinhas, São Paulo, BR (-23,717, -46,258)	São Paulo	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.716682	-46.257698							2021-11-15	15	11	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1277935767				CC_BY_4_0		obsr1413867			2024-01-24T20:57:47.227Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3566918521	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1294984325	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		AR	PN Iguazú (AICA MI01)--Observatorio de Aves Daniel Pupi Somay	Misiones	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-25.715187	-54.448483							2021-12-13	13	12	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1294984325				CC_BY_4_0		obsr1129033			2024-01-24T20:58:11.089Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3566853523	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1289254382	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Horto Florestal (PE Alberto Löfgren)	São Paulo	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.461594	-46.637756							2021-12-04	4	12	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1289254382				CC_BY_4_0		obsr1007670			2024-01-24T20:58:03.352Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3566801673	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1137111625	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	89249, Itapoá BR-SC -26.16405, -48.63584	Santa Catarina	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-26.164051	-48.635838							2021-04-30	30	4	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1137111625				CC_BY_4_0		obsr679345			2024-01-24T21:23:34.185Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3566786500	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1158568726	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	RPPN Fazenda Renópolis	São Paulo	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.80581	-45.62566							2021-05-16	16	5	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1158568726				CC_BY_4_0		obsr636741			2024-01-24T20:54:40.794Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3566745916	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1214238017	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	Balneário Piçarras--Morro do Quininho (ONG SelvAge)	Santa Catarina	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	-26.776033	-48.716106							2021-08-08	8	8	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1214238017				CC_BY_4_0		obsr1488631			2024-01-24T21:23:31.792Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3566744109	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1206016325	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	Ramphastos dicolorus		SPECIES	Ramphastos dicolorus Linnaeus, 1766	Ramphastos dicolorus		BR	RPPN Trápaga	São Paulo	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-24.049623	-47.986244							2021-07-24	24	7	2021	2478770	2478770	HUMAN_OBSERVATION	CLO	EBIRD	OBS1206016325				CC_BY_4_0		obsr840144			2024-01-24T21:23:42.164Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
