"genus","species","scientificName","decimalLatitude","decimalLongitude"
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.16,-84.11
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.17,-84.11
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.27,-84.79
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.41,-83.41
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.73,-83.95
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.33,-83.23
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",8.98,-83.35
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.12,-84.11
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.79,-84.46
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.73,-84.39
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.16,-84.1
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.68,-83.91
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.13,-84.1
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.92,-85.49
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.8,-85.3
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.67,-83.88
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.74,-84.05
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.6,-83.97
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.67,-83.86
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.58,-83.8
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.3,-84.8
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.58,-83.85
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.57,-83.75
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.33,-84.83
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.13,-82.96
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.13,-82.95
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.1,-82.98
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9,-82.81
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.07,-83.08
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.15,-84.57
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.76,-83.95
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.18,-84.5
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.82,-84.1
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.21,-84.51
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.05,-84.01
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",9.65,-83.85
"Myrsine","Myrsine coriacea","Myrsine coriacea subsp. coriacea",10.03,-84
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-12.54879,-73.955913
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.175154,-66.211496
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.885902,-74.079437
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",19.034852,-70.543288
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.561339,-74.074369
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",5.862663,-73.019852
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.848976,-74.090486
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.853739,-74.089139
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",0.83745,-78.2379
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.756389,-73.971958
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-25.067839,-47.9187
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-15.734029,-47.73774
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",14.027397,-87.045778
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-26.304376,-48.846374
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",7.104768,-75.698871
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.256295,-66.418603
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-26.971653,-48.631745
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-6.366938,-78.817002
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.084106,-66.1503
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",14.009349,-87.069562
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-34.641087,-55.289403
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.018822,-66.067476
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.050707,-66.777694
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-19.32752,-40.48923
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-4.1167,-78.95
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-3.5435,-79.6828
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-2.75,-78
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-4.3919,-79.4647
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-3.9919,-79.0758
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-3.971308,-79.078881
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-3.6167,-79.2667
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-4.4667,-79.1667
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-3.4,-79.2333
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-3.8972,-78.4803
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-4.0833,-79.1667
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-3.8231,-79.2967
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-4.1106,-79.1878
"Myrsine","Myrsine coriacea","Myrsine ferruginea (Ruiz & Pav.) Spreng.",-13.571111,13
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",5.80014,-73.479318
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-26.844402,-48.65957
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.328881,-73.558754
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.003298,-66.280246
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",3.546653,-73.4072
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",3.547544,-73.40697
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",3.528247,-73.40357
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",3.529773,-73.40291
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",3.528927,-73.40196
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.153701,-66.00654
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",6.133333,-76.033333
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",6.264508,-76.088521
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",7.285439,-72.751588
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",3.93743,-76.125931
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",5.09199,-75.988705
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",5.148611,-76.014722
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",3.944449,-75.944861
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",1.274167,-77.264167
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",3.906805,-76.432668
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",1.140944,-78.040444
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",1.150017,-77.976889
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",15.349872,-92.396969
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",5.762496,-75.308944
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",5.623545,-72.247213
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",5.360484,-72.498992
