"genus","species","scientificName","decimalLatitude","decimalLongitude"
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-33.939454,-59.293579
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-26.930278,-49.42
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-20.75,-42.946111
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-20.75,-42.879444
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-25.432778,-49.271667
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-25.373611,-49
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-25.43,-48.712778
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-22.755,-52.979444
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-25.950833,-51.840278
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-27.996111,-58.025556
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-24.279444,-52.281667
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-24.018611,-52.348333
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-16.524444,-49.1425
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-27.716944,-51.117222
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-26.28,-49.14
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-19.706389,-42.737222
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-15.360278,-47.451389
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-23.661389,-49.979167
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-22.808889,-52.688056
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-6.321389,-49.853056
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-6.309722,-49.902778
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-6.391111,-51.881389
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-34.319418,-56.73079
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-34.831672,-55.145103
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-34.831707,-55.145048
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-34.84777,-55.12144
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-24.533889,-53.189722
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-18.943333,-51.700556
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-18.927222,-51.670556
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-18.923611,-51.668333
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-31.868419,-58.21262
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-34.228283,-58.895608
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-33.01108,-58.531858
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-34.225681,-58.900032
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-34.228222,-58.895042
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-27.979537,-53.157568
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-9.68225,-37.420611
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-24.582222,-49.124444
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-24.098889,-52.394167
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-34.212389,-53.883701
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-32.522934,-58.043286
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-34.78231,-58.012348
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-26.803814,-65.319741
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-31.801403,-52.414964
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-25.379722,-49.207222
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-27.120833,-50.41
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-19.755556,-42.479722
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-19.368611,-42.435833
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-17.965833,-51.716389
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-17.859167,-51.725556
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-17.4525,-52.132778
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-27.629167,-51.260278
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-28.138333,-49.252778
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-26.64,-52.38
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-26.463611,-52.565278
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-26.819722,-52.470278
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-27.989167,-48.78
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-27.808889,-48.960833
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-25.570278,-54.6025
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-23.507778,-48.737778
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-18.158889,-53.410556
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-20.166667,-56.600278
