"genus","species","scientificname","decimallatitude","decimallongitude","elevation","day","month","year","taxonkey"
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.733,2.133,NA,NA,NA,NA,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-10.033333,34.6,1665,22,11,1992,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-7.82091,36.96692,281,14,12,2017,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-5.05,38.63,200,14,1,1999,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.731077,31.048266,NA,24,2,2024,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-4.277778,15.240833,NA,4,2,1993,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",8.956667,34.735,NA,16,11,2012,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.033333,9.316667,NA,27,10,1986,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-5.066944,38.743611,NA,25,2,2008,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.683333,-1.616667,NA,NA,10,1978,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.016667,8.783333,NA,8,4,2005,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-0.3,30.333333,NA,13,1,1991,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.333333,-4.133333,NA,10,6,1972,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-20.633333,30.316667,NA,31,10,1973,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.333333,-4.133333,NA,18,5,1963,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.45,-3.166667,NA,25,7,1968,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.233333,13.566667,NA,31,1,1966,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.45,-7.633333,NA,3,3,1959,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",2.366667,16.15,NA,11,4,1988,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",2.933333,9.9,NA,3,4,1969,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-0.627291,30.978066,NA,NA,NA,2001,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-0.661342,30.980065,NA,NA,NA,2001,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-1.03,30.27,NA,6,5,1958,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-1.03,30.27,NA,19,4,1958,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-2.15,28.48,NA,19,11,1981,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-2.14,28.47,NA,21,12,1971,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-2.15,28.48,NA,17,9,1953,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-1.29,30.14,1450,17,5,1958,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-0.53,18.07,NA,10,4,1958,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-1.03,30.27,NA,10,7,1958,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-8.612222,35.624444,1581,21,11,2001,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-4.987222,38.694167,100,27,7,2000,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-8.315833,38.960833,250,23,9,1997,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-28.423013,32.366757,NA,18,5,2004,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",9.116667,-11.266667,NA,28,3,1964,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.333333,-4.133333,NA,10,5,1969,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",2.833333,11.166667,NA,29,2,1964,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.4,-3.133333,NA,18,6,1975,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.333333,-4.116667,NA,16,5,1962,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-3.4,38.4,NA,18,5,1985,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",0.15,34.7,NA,5,2,1979,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.63033,31.074532,NA,23,5,2023,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.77724,30.751105,NA,7,4,2021,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.845172,30.901069,NA,25,11,2023,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.832262,30.843808,NA,30,4,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.813557,30.815564,NA,28,4,2023,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.78,30.7741,NA,1,1,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.778763,30.835772,NA,27,11,2023,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.781972,30.846258,NA,28,10,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-23.764763,30.04875,NA,8,11,2019,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-28.68938,32.002772,NA,13,7,2019,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.794903,30.832312,NA,29,4,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.816075,30.811883,NA,30,4,2023,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-28.962377,31.758918,NA,29,11,2017,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-28.68906,31.99986,NA,13,7,2019,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-28.942313,31.752873,NA,7,8,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-28.3762,32.4181,NA,27,11,2020,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-19.061727,32.727117,NA,30,10,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.852197,30.899839,NA,1,5,2023,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.778344,30.833523,NA,15,4,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.515266,31.209684,NA,26,12,2021,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.78178,30.775747,NA,30,12,2021,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-25.584953,31.501897,NA,15,8,2020,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.811097,30.885368,NA,28,5,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-24.499612,27.574202,NA,3,3,2024,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-22.670125,30.374642,NA,29,12,2019,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.858605,30.917983,NA,28,10,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.211914,-7.661828,NA,29,3,2020,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.845471,30.91962,NA,30,4,2021,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.778369,30.801343,NA,4,4,2021,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.748767,30.848775,NA,2,5,2021,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.755875,30.825725,NA,1,5,2021,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-12.5272,30.1308,1170,17,11,1993,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-1.01666,31.61666,1130,18,11,1999,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",8.67827,-8.87126,763,19,5,2020,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-4.2,37.95694,1600,8,11,2000,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.677167,-8.385,997,7,12,2007,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-1.316667,31.8,NA,2,11,1992,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",0.2,9.733333,NA,20,11,1904,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.75,-11.366667,NA,29,12,1947,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",4.583333,13.666667,NA,7,11,1960,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.794,-11.350833,NA,22,3,2009,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",3.05,10.716667,NA,29,7,1996,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",3.001667,10.036667,NA,11,2,1994,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-4.166667,39.616667,NA,29,9,1982,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",9.35,-5.45,NA,12,7,1969,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",4.133333,9.766667,NA,12,5,1976,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-8.166667,36.333333,NA,NA,1,1964,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-3.316667,29.45,NA,25,1,1981,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-25.78333,31.05,NA,15,10,1938,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-1.066667,31.833333,NA,30,10,1992,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.383333,-4.05,NA,13,7,1963,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.683333,-1.616667,NA,NA,6,1973,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",13,-16.733333,NA,22,7,1998,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",12.258333,-16.061667,NA,13,4,2000,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",13,-16.733333,NA,10,7,1998,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",2.171111,16.140278,NA,19,8,2006,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-5.137777,15.071666,NA,NA,1,1949,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",3.444444,25.691944,NA,NA,NA,NA,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-1.3025,11.103333,NA,16,12,1941,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-1.333333,28.066667,NA,26,6,1957,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",4.438055,25.838611,NA,5,6,1956,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",0.394444,20.841388,NA,7,5,1958,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-2.35,28.8,NA,18,1,1939,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-4.15,29.9,NA,20,10,1977,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.510368,31.215239,NA,29,10,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",2.383333,16.116667,NA,22,5,1988,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.3,-4,NA,8,6,1970,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",10.1,-12.616667,NA,16,5,1939,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.283333,-10.683333,NA,NA,7,1961,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-2.233333,29.4,NA,15,6,1978,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.719312,36.801755,NA,8,10,2010,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-3.166667,30.75,NA,7,2,1979,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-1.566667,29.033333,NA,NA,4,1929,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",8.966667,37.7,NA,14,4,1965,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-1.81042,13.24872,NA,17,7,2019,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.693238,31.080074,NA,5,4,2021,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-28.3723,32.3911,NA,1,5,2023,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",0.6,14.9,400,26,1,1995,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.8544,-0.178,NA,1,10,2012,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.8544,-0.178,NA,30,12,2011,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.8544,-0.178,NA,1,2,2012,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",4.08333,9.1,500,29,12,1983,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-3.15,29.36666,850,3,11,1967,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",4.43333,9.18333,160,7,3,1985,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-10,34.56666,1160,20,1,1991,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",4.63333,9.43333,200,NA,3,1984,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.1,9.16666,500,24,3,1988,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",1.404166,17.451388,NA,23,4,2009,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.720874,2.126068,NA,18,9,2000,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",9.468018,2.253797,NA,16,1,2001,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",9.913887,2.942768,NA,26,1,2001,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.713328,2.144628,NA,27,9,2000,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",9.923229,2.875497,NA,26,1,2001,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",9.70882,2.277591,NA,18,1,2001,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.716845,2.133631,NA,21,9,2000,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.4,-3.13,NA,NA,NA,1975,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.391266,3.862815,NA,7,2,1962,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.391266,3.862815,NA,6,12,1943,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.391266,3.862815,NA,20,6,1941,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.44459,3.900343,NA,21,2,1976,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.44459,3.900343,NA,11,3,1992,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.44459,3.900343,NA,NA,5,1993,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.397228,3.52562,NA,14,3,1981,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-7.59944,14.97472,795,28,1,2014,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-7.61639,14.96083,1000,26,1,2014,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.250683,-5.003332,NA,9,9,2007,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",9.283333,-3.05,NA,14,3,1968,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.384748,-7.52791,NA,28,5,1975,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",0.426743,12.295987,491,14,5,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-5.151389,38.467222,850,21,1,1999,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-1.60619,11.36719,711,24,1,2008,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.27888,-0.62,360,28,2,1999,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.875,30.875,NA,10,6,2003,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-25.791944,30.580278,NA,13,12,2006,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.625,31.125,NA,NA,11,1880,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-28.875,31.875,NA,25,10,1962,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-25.875,31.125,NA,18,8,1908,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-23.875,30.125,NA,9,6,1906,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-22.625,31.125,NA,13,4,1951,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.875,30.875,NA,1,1,1950,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-25.875,31.125,NA,NA,1,1909,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-25.375,29.375,NA,2,4,1961,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-24.625,31.125,NA,7,11,1973,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-24.625,31.125,NA,1,11,1950,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-28.375,32.375,NA,1,2,1982,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-22.875,30.125,NA,3,11,1979,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-25.735,28.278333,NA,1,11,2017,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-25.875,31.375,NA,22,10,1963,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-23.125,30.125,NA,NA,11,1965,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-24.710833,30.818333,NA,20,11,1993,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-28.125,32.375,NA,16,10,1944,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-25.125,31.375,NA,3,11,1949,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-25.125,30.375,NA,26,1,1906,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.875,30.625,NA,5,1,1966,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-22.875,30.375,NA,19,9,1934,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-23.125,30.125,NA,23,8,1967,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-28.375,32.125,NA,11,10,1967,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-25.375,30.875,NA,23,3,1970,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.875,30.875,NA,6,12,2005,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.875,30.875,NA,4,3,1984,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-22.875,30.375,NA,16,10,1977,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-26.375,31.125,NA,4,10,1963,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-30.375,30.625,NA,4,9,1965,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-22.875,29.875,NA,NA,6,1937,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-23.875,30.625,NA,5,11,1948,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-28.375,32.125,NA,25,1,1965,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-24.53923,30.86925,NA,NA,11,1925,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-25.78544,31.04771,NA,18,8,1908,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-23.625,30.125,NA,28,10,1971,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-30.375,30.625,NA,10,2,1984,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.11,-0.6,NA,4,6,1995,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",10.86667,-1.93333,NA,25,5,1952,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.66667,-0.08333,NA,26,9,1978,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.666667,-0.083333,NA,26,9,1978,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7,-2,NA,9,10,1995,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.2,-2.4,NA,22,10,2003,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.85,0.433333,NA,14,11,1953,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.85,-0.183333,NA,30,10,1936,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.86,-2.346667,NA,9,10,1995,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.672167,-1.855333,NA,6,12,1995,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.28,-0.62,NA,28,2,1999,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.68,-1.86,NA,6,12,1995,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.8,-1.083333,NA,9,4,1954,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",5.283333,-2.583333,NA,15,4,1978,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.666667,-0.75,NA,2,4,1900,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",6.58333,-0.73333,NA,12,4,1954,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.86,-2.34667,NA,9,10,1995,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-3.38999,36.744724,1350.16,15,4,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-6.877167,37.682015,1101.12,12,1,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-3.372828,36.697464,1401.71,31,7,2022,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-5.0639,38.4353,NA,16,1,1999,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.779199,30.834395,NA,3,5,2021,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",7.5405,-8.536667,NA,12,6,2010,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-4.516667,15.033333,NA,15,12,1964,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",8.416667,13.25,NA,25,7,1974,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-27.875,31.375,NA,1,2,2002,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-7.193055,36.814167,770,24,10,2006,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-29.857914,30.918164,NA,26,11,2023,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-5.016667,15.266667,NA,18,12,1908,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-4.266667,29.783333,NA,30,10,1980,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-3.116667,17.066667,NA,NA,NA,1914,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",-2.324999,28.816667,NA,1,9,1952,3076142
"Bridelia","Bridelia micrantha","Bridelia micrantha (Hochst.) Baill.",3.444444,25.691944,NA,15,3,1956,3076142
