"genus","species","scientificname","decimallatitude","decimallongitude","elevation","day","month","year","taxonkey"
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.800278,-49.067222,459.5,8,7,2013,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.925,-49.055278,NA,29,5,1996,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.27,-52.155,503,28,11,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.36,-49.68,514,17,8,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.941389,-49.248611,NA,16,5,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.833333,-52.452778,691,24,3,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.72,-48.78,612,21,5,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.249722,-50.129722,466,25,5,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.09,-51.435,NA,22,11,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.878056,-49.175556,36,15,11,2022,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.550278,-52.108889,1102,5,10,2015,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.54,-49.14,630,24,4,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.905556,-49.079167,NA,4,11,2006,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.810278,-48.626944,150,13,5,2021,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.905556,-49.079167,NA,2,10,2006,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.26,-49.14,124,12,5,2011,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.631389,-49.321111,942,1,12,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27,-50.94,1094,18,4,2019,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.269722,-51.387778,802,25,3,2019,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.159444,-49.9525,323,22,9,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.089444,-48.599722,60,3,5,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.205,-50.074444,330,27,4,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.44,-48.87,246,3,4,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.73,-49.499722,600,4,5,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.450833,-49.862222,544,29,4,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.27,-49.14,639,30,3,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.867778,-49.044167,699,14,8,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.832222,-50.134167,12,13,9,2015,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.805,-49.218056,26,9,12,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.491389,-50.803056,740,8,5,2022,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.149444,-49.950833,879,29,3,2017,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.45,-48.69,66,16,6,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.640278,-49.860556,601,10,6,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.260278,-50.67,825,10,4,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.539167,-50.849167,850,27,3,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.1825,-50.217778,NA,23,2,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.45,-49.32,761,14,9,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.905278,-49.078889,38,20,6,2012,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.905556,-49.079167,38,10,11,2006,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.113889,-49.208889,642,14,8,2014,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.550833,-49.580278,237,28,5,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.055833,-52.468611,450,1,6,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.682222,-50.596111,NA,11,4,2005,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.9,-49.23,602,17,6,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.045,-52.379444,898,8,11,2018,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.944444,-52.515556,NA,17,4,2005,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.630278,-49.500556,642,25,11,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.449722,-50.940833,941,13,3,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.18,-49.86,346,5,9,2016,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.629167,-51.260278,707,30,9,2021,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.079167,-48.869722,535,17,7,2021,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.595833,-53.326944,610,6,3,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.6125,-53.736111,380,23,3,2011,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.805,-49.218056,NA,12,6,2018,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.8,-49.86,NA,3,5,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.269722,-51.387778,802,20,3,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.925,-49.055278,NA,29,5,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.773333,-49.036944,552.5,11,9,2017,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.905556,-49.079167,20,31,10,1990,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.017778,-49.052778,667,30,5,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.45,-49.05,822,28,10,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.62,-49.59,479,5,11,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.301111,-49.216389,975,12,10,2017,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-31.676944,-52.089725,10,27,11,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-31.669458,-52.089725,10,27,11,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-10.690956,-37.296631,NA,31,8,2011,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-11.031944,-37.474722,NA,7,12,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-10.884167,-37.059722,NA,17,1,2018,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.58333,-57.18333,NA,21,10,1987,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.264167,-54.240278,NA,10,9,2014,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.498889,-53.639722,254,8,8,2018,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.061667,-52.445833,NA,10,5,2012,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.648889,-54.476944,NA,27,5,2017,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.6575,-53.5325,401,10,5,2018,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.437778,-54.5825,NA,30,4,2021,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.498611,-53.64,252,8,8,2018,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-9.7165,-68.1377,NA,9,5,2013,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.916667,-56.25,NA,29,3,1989,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.41666,-57.11666,297,2,7,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.825278,-64.101389,1550,17,4,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.41666,-57.16666,250,9,7,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.148611,-58.770833,NA,21,11,2004,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.803365,-65.31964,NA,30,10,2022,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.52194,-49.092845,NA,30,4,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.7834208,-47.9298727,NA,23,1,1980,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.792455,-65.31533,NA,10,11,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.783555,-50.432741,NA,5,4,2021,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-30.69752,-52.111165,NA,26,12,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.401923,-49.27543,NA,5,3,2024,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.803503,-65.319841,NA,26,4,2020,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.90469,-49.079348,NA,24,11,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.706962,-65.295689,NA,30,1,2024,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.850002,-53.968435,NA,7,8,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.822021,-48.602127,NA,13,5,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.85786,-53.97499,NA,4,8,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.030285,-59.214072,NA,21,4,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-30.667751,-56.435066,NA,28,3,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.596627,-54.583952,NA,30,4,2021,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.847881,-51.890149,NA,6,9,2022,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.875625,-50.39827,NA,9,5,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.975483,-54.116958,NA,28,9,2022,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.470127,-58.782852,NA,27,10,2021,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.056183,-49.08542,NA,25,11,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.795555,-42.847222,650,11,1,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.795555,-42.847222,650,15,1,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.41,-49.7,590,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.015,-64.24055,1330,5,10,2005,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.13333,-53.88333,NA,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.196389,-63.706389,1218,6,9,2005,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.25972,-63.66027,1700,20,5,2005,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-14.7,-61.15,160,7,5,1994,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.196389,-63.706389,1250,9,8,2005,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.11666,-64.45,600,19,11,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.9,-57.15,500,14,7,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.055833,-64.343361,1855,3,11,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.9,-57.15,NA,11,6,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.255384,-55.531673,NA,1,10,2022,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.2538399,-47.8201838,NA,6,4,1977,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-24.254964,-49.7062215,NA,10,5,1914,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.4344,-63.8429,1057,4,6,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.702276,-64.86501,NA,14,10,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.454722,-55.483611,197,16,6,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.416667,-46.983333,800,24,5,1980,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.443333,-54.646667,583,11,10,1989,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.172778,-53.402222,436,18,11,2018,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.443333,-54.646667,583,14,1,1986,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.504444,-54.613611,549,16,9,1993,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-17.2875,-51.8825,NA,4,9,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.439444,-51.995278,NA,26,9,2005,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.135833,-51.086944,546,9,8,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.439444,-51.995278,NA,24,7,2005,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.786389,-52.378333,638,25,6,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.941944,-51.699722,442,14,9,2012,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.439444,-51.995278,NA,26,10,2004,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.439444,-51.995278,NA,26,5,2005,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.135833,-51.086944,546,5,3,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.922222,-51.669167,442,16,9,2012,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.583889,-51.141389,450,9,7,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.431111,-53.055,NA,18,12,2015,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.5,-53.25,NA,9,9,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.298611,-51.570833,479,17,10,2022,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.301389,-51.571944,471,13,9,2021,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.445278,-51.952222,NA,18,10,2013,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.466944,-51.961389,NA,17,12,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.001944,-52.154167,NA,6,5,2003,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.383333,-52.268611,NA,23,4,2003,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.512778,-51.985278,NA,12,4,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.387778,-51.833611,NA,26,10,2014,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.065556,-52.221111,NA,29,3,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.833333,-52.452778,NA,24,3,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.159444,-49.9525,NA,22,9,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.025833,-49.309167,NA,30,5,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.352778,-51.833333,NA,18,8,2012,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-29.0675,-51.859167,NA,10,4,2006,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.254382,-55.538683,163,25,7,2021,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.903779,-49.128424,400,2,4,1953,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-24.254964,-49.7062215,NA,14,4,1910,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-15.6167,-47.6667,1025,21,7,1966,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.144444,-48.146111,NA,NA,9,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.120556,-54.218889,NA,25,9,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.73333,-55.56666,270,7,11,2000,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.608889,-63.763889,2145,30,10,2011,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.58333,-57.18333,NA,30,10,1987,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.4667,-48.8167,NA,28,8,1986,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-31.005278,-52.050278,10,13,11,1998,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-13.480556,-41.7725,683,11,2,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-14.5,-47.5,NA,17,4,1956,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-9.123333,-62.9,112,27,10,1979,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.28,-57.15,NA,11,11,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-24.241056,-49.271722,1200,NA,NA,NA,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.404611,-43.411528,711,28,5,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.333333,-43.666667,NA,2,4,1996,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.640833,-44.726944,813,9,4,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.431861,-43.432861,NA,13,3,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.009777,-43.778669,NA,30,11,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.31075,-43.612556,958,31,5,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.316417,-43.616778,863,2,9,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.516667,-43.65,1100,24,7,1987,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.55,-46.716667,NA,26,6,2003,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.31075,-43.621583,1318,24,9,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-24.533333,-48.833333,600,23,4,1994,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.473278,-43.987556,NA,18,8,2006,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.432139,-43.434889,1033,28,5,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.8485,-46.416333,NA,13,4,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.110333,-49.354306,NA,13,6,1995,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.310806,-43.612444,960,31,5,2010,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.378861,-43.659833,816,2,9,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-1.390861,-61.842111,28,13,5,2015,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-23.55,-46.716667,NA,8,8,2003,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.4486,-56.8231,NA,25,10,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.776944,-49.354444,NA,23,8,1996,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.916667,-49.516667,NA,18,8,1993,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.81,-49.380556,NA,23,11,1995,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.81,-49.380556,NA,16,11,1995,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.944944,-51.833027,890,23,9,2020,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.742778,-49.929167,NA,30,11,2006,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.926111,-50.348611,NA,25,8,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.742778,-49.929167,NA,5,4,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.926111,-50.348611,NA,28,4,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.620556,-48.537222,NA,23,2,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.742778,-49.929167,NA,5,5,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.885,-48.540556,NA,18,9,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.620556,-48.537222,NA,4,4,2011,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.780597,-49.356152,NA,20,4,2018,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.883333,-49.4,400,15,10,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.776944,-49.354444,NA,26,4,1985,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.776944,-49.354444,NA,16,5,1985,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.776944,-49.354444,NA,13,4,1985,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.620556,-48.537222,NA,8,4,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.620556,-48.537222,NA,9,4,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.520833,-49.294722,NA,25,4,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.885,-48.540556,NA,12,3,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.742778,-49.929167,NA,20,11,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.780597,-49.356152,NA,1,4,2015,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.916667,-49.516667,NA,4,4,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.708056,-49.316389,NA,20,11,2001,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.776944,-49.354444,NA,10,6,1996,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.81,-49.380556,NA,7,5,1997,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.860278,-49.3925,NA,14,3,2003,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.860278,-49.3925,NA,26,4,2002,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.973333,-48.687778,NA,19,2,2014,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.023056,-48.665278,NA,10,1,2014,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-28.023056,-48.665278,NA,11,5,2014,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.842222,-49.716667,NA,8,3,2013,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.355,-49.27075,840,19,11,2017,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.599722,-58.064444,NA,29,10,2004,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-12,-48,NA,14,6,1979,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-12,-48,NA,29,4,1973,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.272778,-40.476667,NA,21,7,2008,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.699444,-63.726944,1640,28,7,2011,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.41666,-64.26666,1700,2,10,1983,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.41666,-57.16666,250,3,8,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.0225,-64.53916,NA,16,11,2004,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-31.890132,-54.386927,NA,8,4,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.718056,-43.9075,1450,18,10,2014,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.677778,-43.883056,1670,20,5,2016,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-21.696944,-43.897222,1660,28,4,2016,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.216667,-63.683333,1360,27,4,1998,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.595555,-64.058611,2012,3,8,2011,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.9,-57.15,500,11,6,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.16666,-55.45,NA,30,10,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.257222,-63.668889,1200,8,11,2005,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.0373,-55.9498,NA,NA,5,1932,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-25.9,-57.15,500,16,6,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.316667,-64.068889,961,9,10,2004,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.383333,-55.9,NA,8,4,1930,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.40027,-63.92972,1300,8,12,1999,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-26.16666,-55.45,NA,1,11,1988,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-20.85,-64.31666,1550,12,5,1995,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-27.31666,-55.53333,NA,25,7,1944,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-19.434444,-63.842861,1057,4,6,2009,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-24.63333,-56.51666,NA,NA,NA,1956,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-18.239444,-63.68,1497,11,12,2007,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-30.933063,-55.621161,NA,17,4,2023,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.660833,-43.027778,65,17,7,2018,3784297
"Cupania","Cupania vernalis","Cupania vernalis Cambess.",-22.660833,-43.027778,NA,17,7,2018,3784297
