"species"	"decimalLongitude"	"decimalLatitude"
"24538"	"Ramphastos dicolorus"	-52.83858	-29.711655
"24539"	"Ramphastos dicolorus"	-47.561188	-24.00366
"24540"	"Ramphastos dicolorus"	-55.26	-24.11
"24541"	"Ramphastos dicolorus"	-44.609116	-22.435974
"24542"	"Ramphastos dicolorus"	-44.615078	-22.431982
"24543"	"Ramphastos dicolorus"	-54.460403	-25.630175
"24544"	"Ramphastos dicolorus"	-54.65	-25.033333
"24545"	"Ramphastos dicolorus"	-46.63632	-23.452223
"24546"	"Ramphastos dicolorus"	-54.43823	-25.684235
"24547"	"Ramphastos dicolorus"	-54.4	-24.35
"24548"	"Ramphastos dicolorus"	-54.4	-24.35
"24549"	"Ramphastos dicolorus"	-45.520306	-22.838528
"24550"	"Ramphastos dicolorus"	-45.520306	-22.838528
"24551"	"Ramphastos dicolorus"	-41.76135	-20.585304
"24552"	"Ramphastos dicolorus"	-46.414345	-20.326561
"24553"	"Ramphastos dicolorus"	-44.75543	-22.37344
"24554"	"Ramphastos dicolorus"	-47.023087	-24.364729
"24555"	"Ramphastos dicolorus"	-41.76135	-20.585304
"24556"	"Ramphastos dicolorus"	-46.791187	-23.413355
"24557"	"Ramphastos dicolorus"	-44.756813	-22.373522
"24558"	"Ramphastos dicolorus"	-46.781593	-23.417221
"24559"	"Ramphastos dicolorus"	-46.791187	-23.413355
"24560"	"Ramphastos dicolorus"	-44.609116	-22.435974
"24561"	"Ramphastos dicolorus"	-44.609116	-22.435974
"24562"	"Ramphastos dicolorus"	-46.781593	-23.417221
"24563"	"Ramphastos dicolorus"	-45.520306	-22.838528
"24564"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24565"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24566"	"Ramphastos dicolorus"	-44.609116	-22.435974
"24567"	"Ramphastos dicolorus"	-45.520306	-22.838528
"24568"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24569"	"Ramphastos dicolorus"	-46.53385	-23.392263
"24570"	"Ramphastos dicolorus"	-44.609116	-22.435974
"24571"	"Ramphastos dicolorus"	-48.56832	-27.176086
"24572"	"Ramphastos dicolorus"	-44.609116	-22.435974
"24573"	"Ramphastos dicolorus"	-44.609116	-22.435974
"24574"	"Ramphastos dicolorus"	-39.564426	-15.391956
"24575"	"Ramphastos dicolorus"	-46.58671	-23.404478
"24576"	"Ramphastos dicolorus"	-48.8279	-25.48067
"24577"	"Ramphastos dicolorus"	-41.76135	-20.585304
"24578"	"Ramphastos dicolorus"	-45.13332	-23.462885
"24579"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24580"	"Ramphastos dicolorus"	-46.686497	-23.653692
"24581"	"Ramphastos dicolorus"	-54.569714	-26.410282
"24582"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24583"	"Ramphastos dicolorus"	-47.561188	-24.00366
"24584"	"Ramphastos dicolorus"	-46.67695	-23.371115
"24585"	"Ramphastos dicolorus"	-44.845844	-23.147333
"24586"	"Ramphastos dicolorus"	-46.58671	-23.404478
"24587"	"Ramphastos dicolorus"	-46.58671	-23.404478
"24588"	"Ramphastos dicolorus"	-51.201263	-27.597025
"24589"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24590"	"Ramphastos dicolorus"	-46.63632	-23.452223
"24591"	"Ramphastos dicolorus"	-48.47008	-24.224203
"24592"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24593"	"Ramphastos dicolorus"	-46.58671	-23.404478
"24594"	"Ramphastos dicolorus"	-44.592968	-22.664314
"24595"	"Ramphastos dicolorus"	-45.876793	-22.872744
"24596"	"Ramphastos dicolorus"	-46.79219	-23.411377
"24597"	"Ramphastos dicolorus"	-49.07431	-26.53682
"24598"	"Ramphastos dicolorus"	-44.759224	-22.374102
"24599"	"Ramphastos dicolorus"	-46.717457	-23.567036
"24600"	"Ramphastos dicolorus"	-47.56332	-24.004238
"24601"	"Ramphastos dicolorus"	-47.56332	-24.004238
"24602"	"Ramphastos dicolorus"	-48.947178	-25.599224
"24603"	"Ramphastos dicolorus"	-55.483334	-25.633333
"24604"	"Ramphastos dicolorus"	-45.494095	-22.78478
"24605"	"Ramphastos dicolorus"	-46.846634	-23.607727
"24606"	"Ramphastos dicolorus"	-44.79607	-22.352962
"24607"	"Ramphastos dicolorus"	-41.784225	-20.604786
"24608"	"Ramphastos dicolorus"	-45.27926	-22.520761
"24609"	"Ramphastos dicolorus"	-44.260265	-20.857222
"24610"	"Ramphastos dicolorus"	-45.064102	-23.397234
"24611"	"Ramphastos dicolorus"	-51.925835	-29.360533
"24612"	"Ramphastos dicolorus"	-49.493732	-28.385702
"24613"	"Ramphastos dicolorus"	-47.563732	-24.006851
"24614"	"Ramphastos dicolorus"	-45.889313	-22.695436
"24615"	"Ramphastos dicolorus"	-46.846634	-23.607727
"24616"	"Ramphastos dicolorus"	-46.718685	-23.56674
"24617"	"Ramphastos dicolorus"	-46.718685	-23.56674
"24618"	"Ramphastos dicolorus"	-47.563732	-24.006851
"24619"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24620"	"Ramphastos dicolorus"	-53.981667	-26.520718
"24621"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24622"	"Ramphastos dicolorus"	-46.717457	-23.567036
"24623"	"Ramphastos dicolorus"	-46.717457	-23.567036
"24624"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24625"	"Ramphastos dicolorus"	-41.760384	-20.587019
"24626"	"Ramphastos dicolorus"	-52.439075	-31.491846
"24627"	"Ramphastos dicolorus"	-45.370102	-23.834496
"24628"	"Ramphastos dicolorus"	-41.76135	-20.585304
"24629"	"Ramphastos dicolorus"	-47.561188	-24.00366
"24630"	"Ramphastos dicolorus"	-47.561188	-24.00366
"24631"	"Ramphastos dicolorus"	-41.76135	-20.585304
"24632"	"Ramphastos dicolorus"	-46.846634	-23.607727
"24633"	"Ramphastos dicolorus"	-53.959457	-25.859821
"24634"	"Ramphastos dicolorus"	-41.76135	-20.585304
"24635"	"Ramphastos dicolorus"	-46.718685	-23.566662
"24636"	"Ramphastos dicolorus"	-46.781593	-23.417221
"24637"	"Ramphastos dicolorus"	-45.982327	-23.46297
"24638"	"Ramphastos dicolorus"	-46.53385	-23.392263
"24639"	"Ramphastos dicolorus"	-49.599907	-28.550085
"24640"	"Ramphastos dicolorus"	-52.962746	-28.392403
"24641"	"Ramphastos dicolorus"	-45.370102	-23.834496
"24642"	"Ramphastos dicolorus"	-47.986244	-24.049623
"24643"	"Ramphastos dicolorus"	-46.846634	-23.607727
"24644"	"Ramphastos dicolorus"	-46.67695	-23.371115
"24645"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24646"	"Ramphastos dicolorus"	-45.486744	-23.667244
"24647"	"Ramphastos dicolorus"	-46.781593	-23.417221
"24648"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24649"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24650"	"Ramphastos dicolorus"	-46.718685	-23.56674
"24651"	"Ramphastos dicolorus"	-46.846634	-23.607727
"24652"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24653"	"Ramphastos dicolorus"	-44.545433	-22.41061
"24654"	"Ramphastos dicolorus"	-44.756813	-22.373522
"24655"	"Ramphastos dicolorus"	-48.534115	-27.705244
"24656"	"Ramphastos dicolorus"	-44.61104	-22.444906
"24657"	"Ramphastos dicolorus"	-45.354897	-22.525732
"24658"	"Ramphastos dicolorus"	-54.10814	-26.624443
"24659"	"Ramphastos dicolorus"	-48.947178	-25.599224
"24660"	"Ramphastos dicolorus"	-47.562347	-24.00464
"24661"	"Ramphastos dicolorus"	-54.658714	-26.372503
"24662"	"Ramphastos dicolorus"	-46.718685	-23.56674
"24663"	"Ramphastos dicolorus"	-46.58671	-23.404478
"24664"	"Ramphastos dicolorus"	-46.53468	-23.40351
"24665"	"Ramphastos dicolorus"	-50.17481	-29.480993
"24666"	"Ramphastos dicolorus"	-46.53385	-23.392263
"24667"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24668"	"Ramphastos dicolorus"	-47.563732	-24.006851
"24669"	"Ramphastos dicolorus"	-45.66585	-22.95153
"24670"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24671"	"Ramphastos dicolorus"	-52.400475	-28.278156
"24672"	"Ramphastos dicolorus"	-46.718685	-23.56674
"24673"	"Ramphastos dicolorus"	-46.846634	-23.607727
"24674"	"Ramphastos dicolorus"	-46.718685	-23.56674
"24675"	"Ramphastos dicolorus"	-45.13332	-23.462885
"24676"	"Ramphastos dicolorus"	-44.808826	-23.25624
"24677"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24678"	"Ramphastos dicolorus"	-46.718685	-23.56674
"24679"	"Ramphastos dicolorus"	-46.718685	-23.56674
"24680"	"Ramphastos dicolorus"	-45.86175	-22.72346
"24681"	"Ramphastos dicolorus"	-46.718685	-23.56674
"24682"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24683"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24684"	"Ramphastos dicolorus"	-46.718685	-23.56674
"24685"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24686"	"Ramphastos dicolorus"	-46.724834	-23.567173
"24687"	"Ramphastos dicolorus"	-51.400833	-27.004435
"24688"	"Ramphastos dicolorus"	-52.439075	-31.491846
"24689"	"Ramphastos dicolorus"	-44.260254	-20.857243
"24690"	"Ramphastos dicolorus"	-47.04555	-23.625984
"24691"	"Ramphastos dicolorus"	-52.285336	-29.182646
"24692"	"Ramphastos dicolorus"	-48.40109	-24.63955
"24693"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24694"	"Ramphastos dicolorus"	-44.572685	-22.31937
"24695"	"Ramphastos dicolorus"	-45.013073	-23.403711
"24696"	"Ramphastos dicolorus"	-47.04555	-23.625984
"24697"	"Ramphastos dicolorus"	-48.72957	-28.014526
"24698"	"Ramphastos dicolorus"	-44.759224	-22.374102
"24699"	"Ramphastos dicolorus"	-46.414345	-20.326561
"24700"	"Ramphastos dicolorus"	-44.759224	-22.374102
"24701"	"Ramphastos dicolorus"	-46.718685	-23.56674
"24702"	"Ramphastos dicolorus"	-45.58983	-22.73724
"24703"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24704"	"Ramphastos dicolorus"	-46.791187	-23.413355
"24705"	"Ramphastos dicolorus"	-53.959457	-25.859821
"24706"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24707"	"Ramphastos dicolorus"	-47.04555	-23.625984
"24708"	"Ramphastos dicolorus"	-47.023087	-24.364729
"24709"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24710"	"Ramphastos dicolorus"	-46.7893	-23.417536
"24711"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24712"	"Ramphastos dicolorus"	-46.23389	-23.667778
"24713"	"Ramphastos dicolorus"	-47.023087	-24.364729
"24714"	"Ramphastos dicolorus"	-45.96952	-22.878271
"24715"	"Ramphastos dicolorus"	-48.8279	-25.48067
"24716"	"Ramphastos dicolorus"	-46.58671	-23.404478
"24717"	"Ramphastos dicolorus"	-48.2388	-24.8444
"24718"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24719"	"Ramphastos dicolorus"	-45.517303	-22.844273
"24720"	"Ramphastos dicolorus"	-53.959457	-25.859821
"24721"	"Ramphastos dicolorus"	-48.2388	-24.8444
"24722"	"Ramphastos dicolorus"	-48.2388	-24.8444
"24723"	"Ramphastos dicolorus"	-46.769485	-23.458208
"24724"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24725"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24726"	"Ramphastos dicolorus"	-48.822727	-25.06352
"24727"	"Ramphastos dicolorus"	-45.104885	-23.354864
"24728"	"Ramphastos dicolorus"	-41.797398	-20.438515
"24729"	"Ramphastos dicolorus"	-46.58671	-23.404478
"24730"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24731"	"Ramphastos dicolorus"	-44.258392	-20.862883
"24732"	"Ramphastos dicolorus"	-46.53918	-23.176868
"24733"	"Ramphastos dicolorus"	-49.196903	-26.297506
"24734"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24735"	"Ramphastos dicolorus"	-48.834564	-26.925692
"24736"	"Ramphastos dicolorus"	-46.53468	-23.40351
"24737"	"Ramphastos dicolorus"	-48.676907	-26.843687
"24738"	"Ramphastos dicolorus"	-45.63609	-23.11797
"24739"	"Ramphastos dicolorus"	-46.53468	-23.40351
"24740"	"Ramphastos dicolorus"	-55.483334	-25.633333
"24741"	"Ramphastos dicolorus"	-52.393917	-28.277699
"24742"	"Ramphastos dicolorus"	-48.969875	-26.313509
"24743"	"Ramphastos dicolorus"	-48.69136	-25.460655
"24744"	"Ramphastos dicolorus"	-46.53385	-23.392263
"24745"	"Ramphastos dicolorus"	-45.889313	-22.695436
"24746"	"Ramphastos dicolorus"	-46.53468	-23.40351
"24747"	"Ramphastos dicolorus"	-44.38302	-22.779198
"24748"	"Ramphastos dicolorus"	-46.53468	-23.40351
"24749"	"Ramphastos dicolorus"	-46.53468	-23.40351
"24750"	"Ramphastos dicolorus"	-45.27926	-22.520761
"24751"	"Ramphastos dicolorus"	-41.797398	-20.438515
"24752"	"Ramphastos dicolorus"	-41.80629	-20.505144
"24753"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24754"	"Ramphastos dicolorus"	-45.366077	-22.538208
"24755"	"Ramphastos dicolorus"	-45.064102	-23.397234
"24756"	"Ramphastos dicolorus"	-51.04709	-27.000828
"24757"	"Ramphastos dicolorus"	-44.756813	-22.373522
"24758"	"Ramphastos dicolorus"	-45.656784	-22.8526
"24759"	"Ramphastos dicolorus"	-45.992493	-22.90092
"24760"	"Ramphastos dicolorus"	-45.481945	-22.689444
"24761"	"Ramphastos dicolorus"	-45.47843	-22.703138
"24762"	"Ramphastos dicolorus"	-45.47843	-22.703138
"24763"	"Ramphastos dicolorus"	-48.72957	-28.014526
"24764"	"Ramphastos dicolorus"	-41.760384	-20.587019
"24765"	"Ramphastos dicolorus"	-49.88344	-25.549421
"24766"	"Ramphastos dicolorus"	-45.58983	-22.73724
"24767"	"Ramphastos dicolorus"	-44.47287	-22.879467
"24768"	"Ramphastos dicolorus"	-44.47287	-22.879467
"24769"	"Ramphastos dicolorus"	-41.76135	-20.585304
"24770"	"Ramphastos dicolorus"	-48.72957	-28.014526
"24771"	"Ramphastos dicolorus"	-45.175587	-23.51223
"24772"	"Ramphastos dicolorus"	-46.995625	-24.3173
"24773"	"Ramphastos dicolorus"	-45.585583	-22.700865
"24774"	"Ramphastos dicolorus"	-44.845844	-23.147333
"24775"	"Ramphastos dicolorus"	-51.783714	-27.424162
"24776"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24777"	"Ramphastos dicolorus"	-53.959457	-25.859821
"24778"	"Ramphastos dicolorus"	-48.922356	-27.094435
"24779"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24780"	"Ramphastos dicolorus"	-46.718685	-23.56674
"24781"	"Ramphastos dicolorus"	-47.021923	-24.36374
"24782"	"Ramphastos dicolorus"	-48.893944	-26.318113
"24783"	"Ramphastos dicolorus"	-45.95987	-22.912848
"24784"	"Ramphastos dicolorus"	-48.83268	-24.51746
"24785"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24786"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24787"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24788"	"Ramphastos dicolorus"	-49.18211	-26.301542
"24789"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24790"	"Ramphastos dicolorus"	-48.676907	-26.843687
"24791"	"Ramphastos dicolorus"	-49.196903	-26.297506
"24792"	"Ramphastos dicolorus"	-45.370102	-23.834496
"24793"	"Ramphastos dicolorus"	-55.8	-26.43
"24794"	"Ramphastos dicolorus"	-46.28607	-24.012934
"24795"	"Ramphastos dicolorus"	-47.023087	-24.364729
"24796"	"Ramphastos dicolorus"	-46.79219	-23.411377
"24797"	"Ramphastos dicolorus"	-49.15021	-28.034021
"24798"	"Ramphastos dicolorus"	-55.8	-26.43
"24799"	"Ramphastos dicolorus"	-45.163914	-23.319735
"24800"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24801"	"Ramphastos dicolorus"	-46.58671	-23.404478
"24802"	"Ramphastos dicolorus"	-44.38302	-22.779198
"24803"	"Ramphastos dicolorus"	-57.05	-24.45
"24804"	"Ramphastos dicolorus"	-46.79219	-23.411377
"24805"	"Ramphastos dicolorus"	-46.79219	-23.411377
"24806"	"Ramphastos dicolorus"	-52.50727	-31.619215
"24807"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24808"	"Ramphastos dicolorus"	-47.982754	-24.050295
"24809"	"Ramphastos dicolorus"	-48.969875	-26.313509
"24810"	"Ramphastos dicolorus"	-54.589344	-25.408115
"24811"	"Ramphastos dicolorus"	-55.26	-24.11
"24812"	"Ramphastos dicolorus"	-45.378334	-23.024418
"24813"	"Ramphastos dicolorus"	-46.291748	-24.01421
"24814"	"Ramphastos dicolorus"	-46.79219	-23.411377
"24815"	"Ramphastos dicolorus"	-46.791187	-23.413355
"24816"	"Ramphastos dicolorus"	-46.711132	-23.700237
"24817"	"Ramphastos dicolorus"	-45.992493	-22.90092
"24818"	"Ramphastos dicolorus"	-49.09741	-26.224716
"24819"	"Ramphastos dicolorus"	-45.481945	-22.689444
"24820"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24821"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24822"	"Ramphastos dicolorus"	-54.4	-24.35
"24823"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24824"	"Ramphastos dicolorus"	-45.366474	-23.060001
"24825"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24826"	"Ramphastos dicolorus"	-44.729343	-23.100517
"24827"	"Ramphastos dicolorus"	-46.711132	-23.700237
"24828"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24829"	"Ramphastos dicolorus"	-46.711132	-23.700237
"24830"	"Ramphastos dicolorus"	-49.88344	-25.549421
"24831"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24832"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24833"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24834"	"Ramphastos dicolorus"	-44.6149	-22.736116
"24835"	"Ramphastos dicolorus"	-47.04555	-23.625984
"24836"	"Ramphastos dicolorus"	-46.292652	-23.773407
"24837"	"Ramphastos dicolorus"	-45.370102	-23.834496
"24838"	"Ramphastos dicolorus"	-44.63301	-22.685999
"24839"	"Ramphastos dicolorus"	-48.8279	-25.48067
"24840"	"Ramphastos dicolorus"	-45.47843	-22.703138
"24841"	"Ramphastos dicolorus"	-45.47843	-22.703138
"24842"	"Ramphastos dicolorus"	-44.37783	-22.781946
"24843"	"Ramphastos dicolorus"	-52.42051	-29.345915
"24844"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24845"	"Ramphastos dicolorus"	-46.62337	-23.638762
"24846"	"Ramphastos dicolorus"	-49.055218	-27.0642
"24847"	"Ramphastos dicolorus"	-49.88344	-25.549421
"24848"	"Ramphastos dicolorus"	-45.294376	-22.506847
"24849"	"Ramphastos dicolorus"	-46.79219	-23.411377
"24850"	"Ramphastos dicolorus"	-46.637756	-23.461594
"24851"	"Ramphastos dicolorus"	-45.585583	-22.700865
"24852"	"Ramphastos dicolorus"	-46.67695	-23.371115
"24853"	"Ramphastos dicolorus"	-44.816353	-23.142773
"24854"	"Ramphastos dicolorus"	-46.791187	-23.413355
"24855"	"Ramphastos dicolorus"	-46.53468	-23.40351
"24856"	"Ramphastos dicolorus"	-46.58671	-23.404478
"24857"	"Ramphastos dicolorus"	-45.86388	-22.660938
"24858"	"Ramphastos dicolorus"	-52.7393	-28.263231
"24859"	"Ramphastos dicolorus"	-46.637756	-23.461594
"24860"	"Ramphastos dicolorus"	-44.6149	-22.736116
"24861"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24862"	"Ramphastos dicolorus"	-46.755337	-23.459023
"24863"	"Ramphastos dicolorus"	-44.531193	-22.329971
"24864"	"Ramphastos dicolorus"	-49.683487	-28.668285
"24865"	"Ramphastos dicolorus"	-46.027676	-22.87895
"24866"	"Ramphastos dicolorus"	-48.742817	-27.72897
"24867"	"Ramphastos dicolorus"	-46.846634	-23.607727
"24868"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24869"	"Ramphastos dicolorus"	-51.02335	-26.9984
"24870"	"Ramphastos dicolorus"	-45.175587	-23.51223
"24871"	"Ramphastos dicolorus"	-46.788307	-23.417473
"24872"	"Ramphastos dicolorus"	-47.986244	-24.049623
"24873"	"Ramphastos dicolorus"	-45.356884	-22.317682
"24874"	"Ramphastos dicolorus"	-48.72957	-28.014526
"24875"	"Ramphastos dicolorus"	-48.72957	-28.014526
"24876"	"Ramphastos dicolorus"	-46.79219	-23.411377
"24877"	"Ramphastos dicolorus"	-47.023087	-24.364729
"24878"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24879"	"Ramphastos dicolorus"	-45.406105	-22.471317
"24880"	"Ramphastos dicolorus"	-46.327427	-22.891403
"24881"	"Ramphastos dicolorus"	-49.46845	-28.643152
"24882"	"Ramphastos dicolorus"	-48.733734	-24.522411
"24883"	"Ramphastos dicolorus"	-48.969875	-26.313509
"24884"	"Ramphastos dicolorus"	-54.378563	-24.373846
"24885"	"Ramphastos dicolorus"	-54.378563	-24.373846
"24886"	"Ramphastos dicolorus"	-47.986244	-24.049623
"24887"	"Ramphastos dicolorus"	-45.356884	-22.317682
"24888"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24889"	"Ramphastos dicolorus"	-46.717308	-23.567104
"24890"	"Ramphastos dicolorus"	-46.637756	-23.461594
"24891"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24892"	"Ramphastos dicolorus"	-49.196903	-26.297506
"24893"	"Ramphastos dicolorus"	-47.986244	-24.049623
"24894"	"Ramphastos dicolorus"	-49.196903	-26.297506
"24895"	"Ramphastos dicolorus"	-44.6149	-22.736116
"24896"	"Ramphastos dicolorus"	-49.055218	-27.0642
"24897"	"Ramphastos dicolorus"	-48.345005	-24.597752
"24898"	"Ramphastos dicolorus"	-48.922356	-27.094435
"24899"	"Ramphastos dicolorus"	-44.50523	-22.311203
"24900"	"Ramphastos dicolorus"	-44.5952	-22.461542
"24901"	"Ramphastos dicolorus"	-46.732197	-23.673992
"24902"	"Ramphastos dicolorus"	-52.439075	-31.491846
"24903"	"Ramphastos dicolorus"	-44.57872	-22.354145
"24904"	"Ramphastos dicolorus"	-45.348022	-23.806393
"24905"	"Ramphastos dicolorus"	-45.58983	-22.73724
"24906"	"Ramphastos dicolorus"	-45.129047	-23.22996
"24907"	"Ramphastos dicolorus"	-46.6422	-23.43104
"24908"	"Ramphastos dicolorus"	-52.439075	-31.491846
"24909"	"Ramphastos dicolorus"	-50.023003	-29.22849
"24910"	"Ramphastos dicolorus"	-46.637756	-23.461594
"24911"	"Ramphastos dicolorus"	-46.674316	-22.67002
"24912"	"Ramphastos dicolorus"	-45.370102	-23.834496
"24913"	"Ramphastos dicolorus"	-46.637756	-23.461594
"24914"	"Ramphastos dicolorus"	-49.88344	-25.549421
"24915"	"Ramphastos dicolorus"	-47.561188	-24.00366
"24916"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24917"	"Ramphastos dicolorus"	-46.52661	-22.962402
"24918"	"Ramphastos dicolorus"	-55.483334	-25.633333
"24919"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24920"	"Ramphastos dicolorus"	-48.514378	-27.131279
"24921"	"Ramphastos dicolorus"	-47.993073	-24.057072
"24922"	"Ramphastos dicolorus"	-45.656784	-22.8526
"24923"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24924"	"Ramphastos dicolorus"	-52.42051	-29.345915
"24925"	"Ramphastos dicolorus"	-45.259827	-22.37742
"24926"	"Ramphastos dicolorus"	-46.637756	-23.461594
"24927"	"Ramphastos dicolorus"	-49.683487	-28.668285
"24928"	"Ramphastos dicolorus"	-46.637756	-23.461594
"24929"	"Ramphastos dicolorus"	-46.620914	-23.639248
"24930"	"Ramphastos dicolorus"	-46.637756	-23.461594
"24931"	"Ramphastos dicolorus"	-46.637756	-23.461594
"24932"	"Ramphastos dicolorus"	-46.79219	-23.411377
"24933"	"Ramphastos dicolorus"	-48.534115	-27.705244
"24934"	"Ramphastos dicolorus"	-48.89448	-25.338612
"24935"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24936"	"Ramphastos dicolorus"	-45.402332	-22.42693
"24937"	"Ramphastos dicolorus"	-48.887173	-25.420645
"24938"	"Ramphastos dicolorus"	-45.93735	-23.082502
"24939"	"Ramphastos dicolorus"	-46.73262	-23.674831
"24940"	"Ramphastos dicolorus"	-47.98625	-24.044195
"24941"	"Ramphastos dicolorus"	-47.98625	-24.044195
"24942"	"Ramphastos dicolorus"	-54.433334	-24.783333
"24943"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24944"	"Ramphastos dicolorus"	-47.561188	-24.00366
"24945"	"Ramphastos dicolorus"	-50.043365	-29.442284
"24946"	"Ramphastos dicolorus"	-48.597813	-27.13497
"24947"	"Ramphastos dicolorus"	-48.887173	-25.420645
"24948"	"Ramphastos dicolorus"	-47.561188	-24.00366
"24949"	"Ramphastos dicolorus"	-54.378563	-24.373846
"24950"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24951"	"Ramphastos dicolorus"	-48.887173	-25.420645
"24952"	"Ramphastos dicolorus"	-46.027676	-22.87895
"24953"	"Ramphastos dicolorus"	-47.561188	-24.00366
"24954"	"Ramphastos dicolorus"	-46.79219	-23.411377
"24955"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24956"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24957"	"Ramphastos dicolorus"	-46.79219	-23.411377
"24958"	"Ramphastos dicolorus"	-46.73262	-23.674831
"24959"	"Ramphastos dicolorus"	-55.26	-24.11
"24960"	"Ramphastos dicolorus"	-48.969875	-26.313509
"24961"	"Ramphastos dicolorus"	-45.642	-22.6797
"24962"	"Ramphastos dicolorus"	-54.378563	-24.373846
"24963"	"Ramphastos dicolorus"	-47.986244	-24.049623
"24964"	"Ramphastos dicolorus"	-54.378563	-24.373846
"24965"	"Ramphastos dicolorus"	-45.837395	-23.564577
"24966"	"Ramphastos dicolorus"	-41.76135	-20.585304
"24967"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24968"	"Ramphastos dicolorus"	-41.76135	-20.585304
"24969"	"Ramphastos dicolorus"	-45.95987	-22.912848
"24970"	"Ramphastos dicolorus"	-45.95987	-22.912848
"24971"	"Ramphastos dicolorus"	-48.89448	-25.338612
"24972"	"Ramphastos dicolorus"	-44.816353	-23.142773
"24973"	"Ramphastos dicolorus"	-54.433334	-24.783333
"24974"	"Ramphastos dicolorus"	-46.17494	-23.572662
"24975"	"Ramphastos dicolorus"	-47.986244	-24.049623
"24976"	"Ramphastos dicolorus"	-47.982754	-24.050295
"24977"	"Ramphastos dicolorus"	-47.026203	-24.367409
"24978"	"Ramphastos dicolorus"	-46.281654	-22.859865
"24979"	"Ramphastos dicolorus"	-48.2985	-24.312246
"24980"	"Ramphastos dicolorus"	-49.14246	-25.62457
"24981"	"Ramphastos dicolorus"	-47.993565	-24.056208
"24982"	"Ramphastos dicolorus"	-47.561188	-24.00366
"24983"	"Ramphastos dicolorus"	-44.6149	-22.736116
"24984"	"Ramphastos dicolorus"	-49.097237	-27.632446
"24985"	"Ramphastos dicolorus"	-54.102165	-26.632334
"24986"	"Ramphastos dicolorus"	-41.26425	-20.35018
"24987"	"Ramphastos dicolorus"	-44.624233	-22.406586
"24988"	"Ramphastos dicolorus"	-43.48842	-20.097742
